type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,0,11.714,0,3.855,,,
anchor,1,11.715,2,0.0,,,
ios,3,11.735,,3.3378891944885254,-82,10,1
ios,0,11.735,,3.8524420261383057,0,141,0
anchor,3,11.862,0,3.353,,,
anchor,0,11.866,2,0.0,,,
ios,3,11.878,,3.351679563522339,-84,9,1
anchor,1,11.896,2,0.0,,,
anchor,2,11.896,0,3.302,,,
ios,2,11.901,,3.3041348457336426,0,141,0
anchor,0,12.038,0,3.869,,,
ios,0,12.043,,3.8640146255493164,0,141,0
anchor,3,12.061,7,0.0,,,
anchor,2,12.067,2,0.0,,,
ios,3,12.068,,3.3345916271209717,-86,9,1
anchor,1,12.084,0,4.376,,,
ios,1,12.141,,4.372173309326172,42,39,1
anchor,0,12.2,0,3.892,,,
ios,0,12.214,,3.880223274230957,0,141,0
anchor,3,12.25,5,0.0,,,
anchor,1,12.255,2,0.0,,,
anchor,2,12.256,0,3.33,,,
ios,2,12.261,,3.3223373889923096,0,141,0
anchor,0,12.363,0,3.925,,,
ios,0,12.374,,3.90578031539917,0,141,0
anchor,2,12.426,2,0.0,,,
anchor,1,12.444,0,4.483,,,
anchor,3,12.447,2,0.0,,,
ios,1,12.476,,4.479498863220215,77,38,1
anchor,0,12.524,0,4.024,,,
ios,0,12.548,,3.9786458015441895,0,141,0
anchor,1,12.616,2,0.0,,,
anchor,2,12.616,0,3.165,,,
anchor,3,12.655,0,3.508,,,
anchor,0,12.687,0,4.122,,,
ios,2,12.777,,3.202883720397949,0,141,0
ios,3,12.777,,3.5042741298675537,-32,56,1
ios,0,12.778,,4.06559944152832,0,141,0
anchor,2,12.786,2,0.0,,,
anchor,1,12.804,0,4.559,,,
ios,1,12.82,,4.553847312927246,75,96,1
anchor,3,12.844,2,0.0,,,
anchor,0,12.848,0,4.118,,,
ios,0,12.911,,4.096391201019287,0,141,0
anchor,1,12.976,2,0.0,,,
anchor,2,12.977,0,3.175,,,
ios,2,12.984,,3.179348945617676,0,141,0
anchor,0,13.01,0,4.132,,,
anchor,3,13.051,0,3.489,,,
anchor,2,13.147,2,0.0,,,
anchor,0,13.164,2,0.0,,,
anchor,1,13.165,0,4.61,,,
anchor,3,13.249,0,3.503,,,
anchor,2,13.327,2,0.0,,,
anchor,0,13.344,0,4.136,,,
anchor,1,13.344,2,0.0,,,
anchor,3,13.447,0,3.499,,,
ios,0,13.48,,4.115338325500488,0,141,0
ios,3,13.48,,3.4853928089141846,-32,56,0
ios,1,13.48,,4.606011390686035,64,78,1
ios,3,13.48,,3.501875638961792,-55,97,1
ios,0,13.48,,4.130067825317383,0,141,0
ios,3,13.48,,3.496779203414917,-38,100,1
anchor,0,13.497,0,4.15,,,
anchor,1,13.515,2,0.0,,,
anchor,2,13.516,3,0.0,,,
ios,0,13.529,,4.140073299407959,0,141,0
ios,2,13.599,,3.1672439575195312,0,141,0
anchor,3,13.645,0,3.522,,,
anchor,0,13.649,2,0.0,,,
ios,3,13.65,,3.5195634365081787,-36,106,1
anchor,2,13.687,2,0.0,,,
anchor,1,13.704,0,4.577,,,
ios,1,13.708,,4.575732231140137,53,65,1
anchor,0,13.821,0,4.155,,,
ios,0,13.842,,4.147524833679199,0,141,0
anchor,3,13.842,0,3.508,,,
ios,3,13.848,,3.503974199295044,-31,111,1
anchor,1,13.875,2,0.0,,,
anchor,2,13.875,0,3.236,,,
ios,2,13.924,,3.2192389965057373,0,141,0
anchor,0,13.983,0,4.132,,,
ios,0,14.01,,4.136740684509277,0,141,0
anchor,3,14.041,7,0.0,,,
ios,3,14.046,,3.49977707862854,-29,114,1
anchor,2,14.047,2,0.0,,,
anchor,1,14.064,0,4.591,,,
ios,1,14.141,,4.587424278259277,55,62,1
anchor,0,14.144,0,4.165,,,
ios,0,14.171,,4.152843475341797,0,141,0
anchor,3,14.23,5,0.0,,,
anchor,1,14.236,2,0.0,,,
anchor,2,14.236,3,0.0,,,
ios,2,14.261,,3.2052440643310547,0,141,0
anchor,0,14.306,0,4.155,,,
ios,0,14.355,,4.152026176452637,0,141,0
anchor,2,14.407,2,0.0,,,
anchor,1,14.415,2,0.0,,,
anchor,3,14.437,0,3.475,,,
ios,3,14.447,,3.4715967178344727,-27,117,1
anchor,0,14.467,0,4.165,,,
ios,0,14.498,,4.1589674949646,0,141,0
anchor,1,14.596,2,0.0,,,
anchor,2,14.596,0,3.283,,,
anchor,3,14.626,2,0.0,,,
anchor,0,14.63,0,4.169,,,
anchor,2,14.767,2,0.0,,,
anchor,0,14.784,2,0.0,,,
anchor,1,14.784,0,4.61,,,
anchor,3,14.833,0,3.484,,,
ios,2,14.863,,3.263582229614258,0,141,0
ios,0,14.864,,4.162532806396484,0,141,0
ios,1,14.864,,4.608409881591797,54,56,1
ios,3,14.864,,3.483288526535034,-29,115,1
anchor,2,14.947,2,0.0,,,
anchor,0,14.955,0,4.155,,,
anchor,1,14.955,2,0.0,,,
ios,0,14.962,,4.156503200531006,0,141,0
anchor,3,15.03,0,3.494,,,
ios,3,15.045,,3.4901838302612305,-27,111,1
anchor,0,15.116,0,4.15,,,
ios,0,15.123,,4.151821136474609,0,141,0
anchor,1,15.134,2,0.0,,,
anchor,2,15.135,0,3.287,,,
ios,2,15.164,,3.2821285724639893,0,141,0
anchor,3,15.229,0,3.484,,,
ios,3,15.236,,3.4820892810821533,-24,110,1
anchor,0,15.278,0,4.155,,,
anchor,2,15.307,2,0.0,,,
ios,0,15.311,,4.150891304016113,0,141,0
anchor,1,15.323,0,4.596,,,
anchor,3,15.427,0,3.503,,,
anchor,0,15.43,2,0.0,,,
ios,1,15.46,,4.59072208404541,56,58,1
ios,3,15.46,,3.50007700920105,-22,111,1
anchor,1,15.496,2,0.0,,,
anchor,2,15.496,0,3.208,,,
ios,2,15.518,,3.223405122756958,0,141,0
anchor,0,15.602,0,4.15,,,
ios,0,15.611,,4.148087978363037,0,141,0
anchor,3,15.625,0,3.47,,,
anchor,2,15.667,2,0.0,,,
anchor,1,15.685,0,4.591,,,
ios,3,15.686,,3.469198226928711,-27,110,1
ios,1,15.723,,4.5862250328063965,58,62,1
anchor,0,15.764,0,4.169,,,
ios,0,15.774,,4.1601667404174805,0,141,0
anchor,3,15.823,0,3.489,,,
ios,3,15.83,,3.4877853393554688,-34,108,1
anchor,2,15.856,0,3.212,,,
anchor,1,15.856,2,0.0,,,
ios,2,15.885,,3.2152810096740723,0,141,0
anchor,0,15.927,0,4.165,,,
ios,0,15.962,,4.161319255828857,0,141,0
anchor,3,16.021,7,0.0,,,
anchor,2,16.027,2,0.0,,,
ios,3,16.032,,3.4685988426208496,-38,107,1
anchor,1,16.044,0,4.577,,,
ios,1,16.061,,4.572434425354004,60,64,1
anchor,0,16.089,0,4.16,,,
ios,0,16.124,,4.158218860626221,0,141,0
anchor,3,16.21,5,0.0,,,
anchor,2,16.216,3,0.0,,,
anchor,1,16.216,2,0.0,,,
ios,2,16.222,,3.175477981567383,0,141,0
anchor,0,16.25,0,4.169,,,
ios,0,16.254,,4.162806510925293,0,141,0
anchor,2,16.387,2,0.0,,,
anchor,0,16.403,2,0.0,,,
anchor,1,16.404,0,4.61,,,
anchor,3,16.407,2,0.0,,,
ios,1,16.417,,4.608409881591797,66,71,1
anchor,2,16.567,2,0.0,,,
anchor,0,16.574,0,4.179,,,
anchor,1,16.575,2,0.0,,,
ios,0,16.58,,4.171154499053955,0,141,0
