type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,3,0.006,,9.419939994812012,0,141,0
ios,1,0.006,,11.309739112854004,0,141,0
ios,0,0.006,,3.76564621925354,0,141,0
ios,3,0.006,,9.419939994812012,0,141,0
ios,0,0.006,,3.76564621925354,0,141,0
ios,3,0.006,,9.419939994812012,0,141,0
ios,0,0.008,,3.76564621925354,0,141,0
ios,0,0.01,,3.76564621925354,0,141,0
ios,3,0.01,,9.419939994812012,0,141,0
ios,3,0.01,,9.41086196899414,0,141,0
ios,0,0.01,,3.77506685256958,0,141,0
ios,0,0.01,,3.77506685256958,0,141,0
ios,3,0.01,,9.41086196899414,0,141,0
ios,3,0.01,,9.41086196899414,0,141,0
ios,0,0.011,,3.77506685256958,0,141,0
ios,1,0.011,,11.309739112854004,0,141,0
ios,1,0.012,,11.309739112854004,0,141,0
ios,0,0.013,,3.77506685256958,0,141,0
ios,1,0.013,,11.309739112854004,0,141,0
ios,3,0.013,,9.41086196899414,0,141,0
ios,1,0.013,,11.309739112854004,0,141,0
ios,3,0.024,,9.401773452758789,0,141,0
ios,0,0.026,,3.784853219985962,0,141,0
ios,3,0.027,,9.401773452758789,0,141,0
ios,3,0.027,,9.401773452758789,0,141,0
ios,0,0.027,,3.784853219985962,0,141,0
ios,3,0.027,,9.401773452758789,0,141,0
ios,0,0.027,,3.784853219985962,0,141,0
ios,0,0.027,,3.784853219985962,0,141,0
ios,3,0.038,,9.392684936523438,0,141,0
ios,0,0.041,,3.7949914932250977,0,141,0
ios,0,0.041,,3.7949914932250977,0,141,0
ios,0,0.041,,3.7949914932250977,0,141,0
ios,0,0.041,,3.7949914932250977,0,141,0
ios,3,0.041,,9.392684936523438,0,141,0
ios,3,0.041,,9.392684936523438,0,141,0
ios,3,0.041,,9.392684936523438,0,141,0
ios,3,0.062,,9.383413314819336,0,141,0
ios,0,0.065,,3.8058226108551025,0,141,0
ios,3,0.065,,9.383413314819336,0,141,0
ios,3,0.065,,9.383413314819336,0,141,0
ios,0,0.065,,3.8058226108551025,0,141,0
ios,3,0.065,,9.383413314819336,0,141,0
ios,0,0.065,,3.8058226108551025,0,141,0
ios,0,0.065,,3.8058226108551025,0,141,0
ios,0,0.076,,3.8169467449188232,0,141,0
ios,3,0.08,,9.374375343322754,0,141,0
ios,0,0.08,,3.8169467449188232,0,141,0
ios,0,0.08,,3.8169467449188232,0,141,0
ios,1,0.08,,11.226438522338867,0,141,0
ios,3,0.08,,9.374375343322754,0,141,0
ios,3,0.08,,9.374375343322754,0,141,0
ios,1,0.08,,11.226438522338867,0,141,0
ios,0,0.08,,3.8169467449188232,0,141,0
ios,3,0.08,,9.374375343322754,0,141,0
ios,1,0.083,,11.226438522338867,0,141,0
ios,1,0.085,,11.226438522338867,0,141,0
ios,3,0.088,,9.365920066833496,0,141,0
ios,0,0.094,,3.8280787467956543,0,141,0
ios,1,0.095,,11.226438522338867,0,141,0
ios,1,0.095,,11.226438522338867,0,141,0
ios,0,0.095,,3.8280787467956543,0,141,0
ios,3,0.095,,9.365920066833496,0,141,0
ios,1,0.095,,11.226438522338867,0,141,0
ios,0,0.095,,3.8280787467956543,0,141,0
ios,1,0.095,,11.226438522338867,0,141,0
ios,3,0.095,,9.365920066833496,0,141,0
ios,3,0.099,,9.365920066833496,0,141,0
ios,0,0.103,,3.8280787467956543,0,141,0
ios,1,0.106,,11.226438522338867,0,141,0
ios,2,0.108,,8.810773849487305,0,141,0
ios,0,0.108,,3.839134693145752,0,141,0
ios,0,0.108,,3.839134693145752,0,141,0
ios,1,0.108,,11.226438522338867,0,141,0
ios,2,0.108,,8.810773849487305,0,141,0
ios,0,0.108,,3.839134693145752,0,141,0
ios,2,0.108,,8.810773849487305,0,141,0
ios,1,0.108,,11.226438522338867,0,141,0
ios,2,0.109,,8.810773849487305,0,141,0
ios,3,0.112,,9.358226776123047,0,141,0
ios,1,0.115,,11.226438522338867,0,141,0
ios,0,0.118,,3.839134693145752,0,141,0
ios,3,0.118,,9.358226776123047,0,141,0
ios,3,0.118,,9.358226776123047,0,141,0
ios,3,0.118,,9.358226776123047,0,141,0
ios,3,0.149,,9.351424217224121,0,141,0
ios,0,0.155,,3.8500430583953857,0,141,0
ios,3,0.155,,9.351424217224121,0,141,0
ios,3,0.155,,9.351424217224121,0,141,0
ios,0,0.155,,3.8500430583953857,0,141,0
ios,2,0.155,,8.810773849487305,0,141,0
ios,2,0.155,,8.810773849487305,0,141,0
ios,0,0.155,,3.8500430583953857,0,141,0
ios,2,0.155,,8.810773849487305,0,141,0
ios,0,0.155,,3.8500430583953857,0,141,0
ios,2,0.159,,8.810773849487305,0,141,0
ios,3,0.161,,9.351424217224121,0,141,0
ios,1,0.161,,11.226438522338867,0,141,0
ios,1,0.161,,11.226438522338867,0,141,0
ios,1,0.161,,11.226438522338867,0,141,0
ios,1,0.161,,11.226438522338867,0,141,0
