type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,3,10.952,,3.759397506713867,-59,115,1
ios,1,10.952,,5.831535339355469,48,105,0
ios,0,10.954,,5.027579307556152,0,141,0
anchor,0,11.002,2,0.0,,,
anchor,2,11.011,3,0.0,,,
anchor,1,11.033,0,5.642,,,
ios,3,11.047,,3.7977709770202637,-81,124,1
ios,1,11.097,,5.799140930175781,48,105,0
ios,2,11.097,,2.4496190547943115,0,141,0
ios,1,11.098,,5.7558207511901855,48,105,0
ios,3,11.098,,3.861262083053589,-81,124,0
ios,0,11.098,,4.854126930236816,0,141,0
ios,1,11.098,,5.743123531341553,48,105,0
ios,3,11.098,,3.909071207046509,-81,124,0
ios,2,11.098,,2.4496190547943115,0,141,0
ios,1,11.098,,5.675785541534424,48,105,0
anchor,3,11.098,0,3.977,,,
ios,3,11.107,,3.9508097171783447,-81,124,0
anchor,0,11.201,0,4.502,,,
anchor,2,11.201,5,0.0,,,
anchor,1,11.204,2,0.0,,,
ios,0,11.221,,4.5813889503479,0,141,0
anchor,3,11.259,0,4.038,,,
ios,3,11.272,,4.003360271453857,-81,124,0
anchor,0,11.389,2,0.0,,,
anchor,1,11.393,0,5.553,,,
anchor,2,11.398,2,0.0,,,
ios,1,11.403,,5.5794997215271,48,105,0
anchor,3,11.422,0,4.146,,,
ios,3,11.434,,4.08967399597168,-81,124,0
anchor,1,11.574,0,5.478,,,
anchor,3,11.575,2,0.0,,,
ios,1,11.587,,5.509948253631592,48,105,0
anchor,0,11.596,0,4.146,,,
anchor,2,11.598,2,0.0,,,
ios,0,11.668,,4.24674654006958,0,141,0
anchor,1,11.744,2,0.0,,,
anchor,3,11.746,3,0.0,,,
ios,3,11.759,,4.198299407958984,-81,124,0
anchor,0,11.793,2,0.0,,,
anchor,2,11.803,3,0.0,,,
ios,2,11.829,,2.4496190547943115,0,141,0
anchor,3,11.907,3,0.0,,,
ios,3,11.912,,4.310575485229492,-81,124,0
anchor,1,11.933,0,5.309,,,
anchor,0,11.992,0,3.761,,,
anchor,2,11.993,2,0.0,,,
ios,1,12.018,,5.358520030975342,48,105,0
ios,0,12.018,,3.87550950050354,0,141,0
anchor,3,12.069,3,0.0,,,
ios,3,12.077,,4.365694046020508,-81,124,0
anchor,1,12.113,0,5.22,,,
ios,1,12.156,,5.264372825622559,48,105,0
anchor,0,12.19,2,0.0,,,
anchor,2,12.191,2,0.0,,,
anchor,3,12.231,3,0.0,,,
ios,3,12.238,,4.471460342407227,-81,124,0
anchor,1,12.293,0,5.107,,,
ios,1,12.335,,5.162508964538574,48,105,0
anchor,3,12.384,2,0.0,,,
anchor,0,12.388,0,3.367,,,
anchor,2,12.389,2,0.0,,,
ios,0,12.41,,3.484415054321289,0,141,0
anchor,1,12.473,0,5.018,,,
ios,1,12.48,,5.06658411026001,48,105,0
anchor,3,12.546,3,0.0,,,
anchor,0,12.588,2,0.0,,,
anchor,2,12.588,2,0.0,,,
anchor,1,12.654,0,4.915,,,
ios,1,12.66,,4.96685791015625,48,105,0
anchor,3,12.708,3,0.0,,,
anchor,0,12.784,0,3.086,,,
anchor,2,12.785,2,0.0,,,
ios,0,12.802,,3.177286386489868,0,141,0
anchor,1,12.833,0,4.821,,,
ios,1,12.838,,4.872807502746582,48,105,0
anchor,3,12.879,3,0.0,,,
ios,3,12.895,,4.797352313995361,-81,124,0
anchor,0,12.982,2,0.0,,,
anchor,2,12.983,2,0.0,,,
anchor,1,13.013,0,4.741,,,
ios,1,13.018,,4.786929130554199,48,105,0
anchor,3,13.042,3,0.0,,,
ios,3,13.051,,4.908710956573486,-81,124,0
anchor,0,13.18,0,2.762,,,
anchor,2,13.181,5,0.0,,,
anchor,1,13.184,2,0.0,,,
ios,0,13.198,,2.8597285747528076,0,141,0
anchor,3,13.204,2,0.0,,,
ios,3,13.216,,4.9572224617004395,-81,124,0
anchor,3,13.357,2,0.0,,,
anchor,0,13.368,2,0.0,,,
anchor,1,13.373,0,4.549,,,
anchor,2,13.378,2,0.0,,,
ios,1,13.469,,4.545153617858887,-75,134,1
anchor,3,13.527,3,0.0,,,
ios,3,13.539,,5.121207237243652,-81,124,0
anchor,1,13.553,0,4.516,,,
ios,1,13.557,,4.512475967407227,-78,131,1
anchor,0,13.576,0,2.523,,,
anchor,2,13.578,2,0.0,,,
ios,0,13.65,,2.602475881576538,0,141,0
anchor,3,13.68,2,0.0,,,
anchor,1,13.733,0,4.507,,,
ios,1,13.739,,4.504081726074219,-78,133,1
anchor,0,13.774,2,0.0,,,
anchor,2,13.775,2,0.0,,,
