type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,12.287,0,3.667,,,
anchor,1,12.288,2,0.0,,,
ios,3,12.319,,3.674412250518799,0,141,0
anchor,2,12.401,3,0.0,,,
anchor,0,12.47,0,5.046,,,
ios,0,12.487,,5.04276180267334,72,44,0
anchor,3,12.487,2,0.0,,,
anchor,1,12.489,2,0.0,,,
anchor,2,12.564,0,2.645,,,
ios,2,12.574,,2.6286473274230957,0,141,0
anchor,0,12.65,0,5.042,,,
ios,0,12.659,,5.039863586425781,72,44,0
anchor,3,12.685,0,3.677,,,
anchor,1,12.686,2,0.0,,,
anchor,2,12.726,3,0.0,,,
ios,3,12.729,,3.674062728881836,0,141,0
anchor,0,12.83,0,5.046,,,
ios,0,12.842,,5.041609764099121,76,53,1
anchor,3,12.872,5,0.0,,,
anchor,2,12.878,2,0.0,,,
anchor,1,12.892,0,5.74,,,
ios,1,12.914,,5.737428188323975,11,93,1
anchor,0,13.01,0,5.056,,,
ios,0,13.018,,5.046548843383789,76,53,0
anchor,2,13.05,3,0.0,,,
anchor,3,13.081,0,3.714,,,
anchor,1,13.082,2,0.0,,,
ios,3,13.089,,3.7042253017425537,0,141,0
anchor,0,13.19,0,4.995,,,
ios,0,13.199,,5.011258602142334,76,53,0
anchor,2,13.212,3,0.0,,,
anchor,3,13.279,2,0.0,,,
anchor,1,13.289,0,5.656,,,
ios,1,13.319,,5.650787830352783,-4,100,1
anchor,2,13.365,2,0.0,,,
anchor,0,13.369,0,4.859,,,
ios,0,13.406,,4.910301685333252,76,53,0
anchor,3,13.477,0,3.85,,,
anchor,1,13.478,2,0.0,,,
ios,3,13.485,,3.8151047229766846,0,141,0
anchor,2,13.536,2,0.0,,,
anchor,0,13.55,0,4.709,,,
ios,0,13.561,,4.778883457183838,76,53,0
anchor,3,13.674,2,0.0,,,
anchor,1,13.685,0,5.59,,,
anchor,2,13.689,2,0.0,,,
ios,1,13.693,,5.58633279800415,-35,120,1
anchor,0,13.73,0,4.554,,,
ios,0,13.739,,4.634144306182861,76,53,0
anchor,2,13.86,3,0.0,,,
anchor,3,13.863,2,0.0,,,
anchor,1,13.883,0,5.558,,,
ios,1,13.89,,5.553355693817139,-33,128,1
anchor,0,13.91,0,4.455,,,
ios,0,13.951,,4.450418949127197,40,132,1
anchor,2,14.022,2,0.0,,,
anchor,3,14.071,0,4.108,,,
anchor,1,14.072,2,0.0,,,
ios,3,14.083,,4.051868438720703,0,141,0
anchor,0,14.09,0,4.301,,,
ios,0,14.116,,4.296925067901611,28,133,1
anchor,2,14.184,3,0.0,,,
anchor,0,14.261,2,0.0,,,
anchor,3,14.268,2,0.0,,,
anchor,1,14.279,0,5.473,,,
ios,1,14.295,,5.467914581298828,-36,139,1
anchor,2,14.346,0,2.879,,,
ios,2,14.364,,2.858283758163452,0,141,0
anchor,0,14.451,0,4.043,,,
ios,0,14.458,,4.041501998901367,27,141,1
anchor,3,14.467,0,4.197,,,
anchor,1,14.468,2,0.0,,,
anchor,2,14.508,3,0.0,,,
ios,3,14.522,,4.159811496734619,0,141,0
ios,2,14.522,,2.9151713848114014,0,141,0
anchor,0,14.63,0,3.883,,,
ios,0,14.635,,3.9680657386779785,27,141,0
anchor,3,14.655,5,0.0,,,
anchor,2,14.661,2,0.0,,,
anchor,1,14.675,0,5.239,,,
anchor,0,14.81,0,3.724,,,
anchor,2,14.832,0,3.175,,,
