type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,0,0.091,,9.277968406677246,-85,282,1
ios,1,0.094,,7.200785160064697,44,282,1
ios,2,0.094,,12.663971900939941,-26,282,1
ios,3,0.094,,2.7527129650115967,138,0,1
ios,0,0.194,,9.22338581085205,-70,282,1
ios,1,0.196,,7.3200297355651855,57,282,1
ios,2,0.197,,12.736376762390137,-13,282,1
ios,3,0.197,,2.718667984008789,150,0,1
ios,0,0.267,,9.185988426208496,-52,282,1
ios,1,0.273,,7.474619388580322,74,282,1
ios,2,0.273,,12.8558988571167,4,282,1
ios,3,0.273,,2.644794464111328,164,0,1
ios,0,0.368,,9.19618034362793,-35,282,1
ios,1,0.375,,7.636723041534424,89,282,1
ios,2,0.375,,13.034570693969727,21,282,1
ios,3,0.375,,2.5218451023101807,176,0,1
ios,0,0.468,,9.259275436401367,-17,282,1
ios,1,0.472,,7.773986339569092,104,0,1
ios,2,0.472,,13.240017890930176,38,282,1
ios,3,0.472,,2.371487855911255,-170,0,1
ios,0,0.57,,9.349133491516113,-4,282,1
ios,1,0.573,,7.85842752456665,115,0,1
ios,2,0.573,,13.415722846984863,49,282,1
ios,3,0.573,,2.2288007736206055,-161,0,1
ios,0,0.71,,9.42827320098877,3,282,1
ios,1,0.712,,7.902193069458008,121,0,1
ios,2,0.712,,13.553479194641113,59,282,1
ios,3,0.712,,2.1240854263305664,-155,0,1
ios,0,0.77,,9.504951477050781,8,282,1
ios,1,0.774,,7.907614707946777,126,0,1
ios,2,0.785,,13.612189292907715,63,282,1
ios,3,0.788,,2.064462900161743,-151,0,1
ios,0,0.89,,9.523968696594238,10,282,1
ios,1,0.893,,7.895176887512207,128,0,1
ios,2,0.893,,13.619860649108887,65,282,1
ios,3,0.893,,2.048835039138794,-148,0,1
ios,0,0.988,,9.519821166992188,8,282,1
ios,1,1.028,,7.862623691558838,126,0,1
ios,2,1.029,,13.586109161376953,63,282,1
ios,3,1.029,,2.0408997535705566,-148,0,1
ios,0,1.067,,9.502320289611816,3,282,1
ios,1,1.069,,7.814175128936768,121,0,1
ios,2,1.069,,13.523862838745117,58,282,1
ios,3,1.069,,2.082951784133911,-151,0,1
ios,0,1.178,,9.484766960144043,1,282,1
ios,1,1.218,,7.757995128631592,120,0,1
ios,2,1.219,,13.453338623046875,57,282,1
ios,3,1.219,,2.128910779953003,-151,0,1
ios,0,1.267,,9.476844787597656,0,282,1
ios,1,1.269,,7.714317321777344,120,0,1
ios,2,1.27,,13.412485122680664,57,282,1
ios,3,1.27,,2.1592822074890137,-151,0,1
ios,0,1.367,,9.478097915649414,-3,282,1
ios,1,1.372,,7.6862592697143555,116,0,1
ios,2,1.372,,13.386967658996582,53,282,1
ios,3,1.372,,2.1736161708831787,-154,0,1
ios,0,1.469,,9.477602005004883,-6,282,1
ios,1,1.471,,7.67305850982666,114,0,1
ios,2,1.471,,13.373876571655273,50,282,1
ios,3,1.471,,2.18219256401062,-156,0,1
ios,0,1.577,,9.48255729675293,-7,282,1
ios,1,1.584,,7.666400909423828,112,0,1
ios,2,1.584,,13.362661361694336,49,282,1
ios,3,1.584,,2.1771271228790283,-158,0,1
ios,0,1.667,,9.482854843139648,-9,282,1
ios,1,1.687,,7.658540725708008,111,0,1
ios,2,1.687,,13.355398178100586,47,282,1
ios,3,1.687,,2.180929660797119,-158,0,1
ios,0,1.772,,9.485206604003906,-9,282,1
ios,1,1.776,,7.6538825035095215,111,0,1
ios,2,1.776,,13.353262901306152,47,282,1
ios,3,1.776,,2.180001974105835,-158,0,1
ios,0,1.939,,9.489331245422363,-8,282,1
ios,1,1.941,,7.648587703704834,111,0,1
ios,2,1.942,,13.352395057678223,48,282,1
ios,3,1.942,,2.177743434906006,-158,0,1
ios,0,1.992,,9.49066162109375,-8,282,1
ios,1,1.995,,7.64540433883667,111,0,1
ios,2,1.995,,13.350593566894531,48,282,1
ios,3,1.995,,2.1770424842834473,-158,0,1
ios,0,2.069,,9.489267349243164,-7,282,1
ios,1,2.074,,7.644028663635254,112,0,1
ios,2,2.077,,13.347726821899414,49,282,1
ios,3,2.077,,2.178684711456299,-157,0,1
ios,0,2.169,,9.490216255187988,-6,282,1
ios,1,2.174,,7.645525932312012,113,0,1
ios,2,2.174,,13.345285415649414,50,282,1
ios,3,2.174,,2.1794559955596924,-156,0,1
ios,0,2.268,,9.48486614227295,-7,282,1
ios,1,2.3,,7.638076305389404,113,0,1
ios,2,2.3,,13.339941024780273,49,282,1
ios,3,2.3,,2.1847572326660156,-156,0,1
ios,0,2.367,,9.477272033691406,-7,282,1
ios,1,2.37,,7.639053821563721,113,0,1
ios,2,2.37,,13.332864761352539,49,282,1
ios,3,2.37,,2.1923553943634033,-157,0,1
ios,0,2.483,,9.467469215393066,-7,282,1
ios,1,2.485,,7.639407634735107,112,0,1
ios,2,2.485,,13.323076248168945,49,282,1
ios,3,2.485,,2.204209327697754,-157,0,1
ios,0,2.576,,9.451961517333984,-8,282,1
ios,1,2.578,,7.638106822967529,112,0,1
ios,2,2.578,,13.305562973022461,48,282,1
ios,3,2.578,,2.2228212356567383,-157,0,1
ios,0,2.672,,9.429548263549805,-10,282,1
ios,1,2.675,,7.6335344314575195,110,0,1
ios,2,2.675,,13.277667999267578,46,282,1
ios,3,2.675,,2.252263307571411,-159,0,1
ios,0,2.767,,9.399249076843262,-11,282,1
ios,1,2.77,,7.625688076019287,109,0,1
ios,2,2.77,,13.238069534301758,45,282,1
ios,3,2.77,,2.2906925678253174,-160,0,1
ios,0,2.988,,9.364540100097656,-12,282,1
ios,1,2.992,,7.6185302734375,110,0,1
ios,2,2.992,,13.197903633117676,45,282,1
ios,3,2.992,,2.3352272510528564,-160,0,1
ios,0,2.992,,9.328729629516602,-12,282,1
ios,1,2.992,,7.621768951416016,110,0,1
ios,2,2.992,,13.161541938781738,45,282,1
ios,3,2.992,,2.376715660095215,-160,0,1
ios,0,3.069,,9.295090675354004,-10,282,1
ios,1,3.088,,7.629289627075195,112,0,1
ios,2,3.088,,13.132551193237305,47,282,1
ios,3,3.088,,2.411125898361206,-159,0,1
ios,0,3.176,,9.265016555786133,-10,282,1
ios,1,3.179,,7.635730743408203,112,0,1
ios,2,3.179,,13.106271743774414,47,282,1
ios,3,3.179,,2.442506790161133,-159,0,1
ios,0,3.271,,9.231173515319824,-12,282,1
ios,1,3.273,,7.644284248352051,111,0,1
ios,2,3.273,,13.077996253967285,46,282,1
ios,3,3.273,,2.478018045425415,-160,0,1
ios,0,3.369,,9.195038795471191,-13,282,1
ios,1,3.373,,7.657379627227783,110,0,1
ios,2,3.373,,13.051779747009277,44,282,1
ios,3,3.373,,2.512326717376709,-162,0,1
ios,0,3.529,,9.161710739135742,-15,282,1
ios,1,3.575,,7.672370433807373,109,0,1
ios,2,3.576,,13.026371002197266,43,282,1
ios,3,3.576,,2.544786214828491,-164,0,1
ios,0,3.576,,9.127042770385742,-18,282,1
ios,1,3.576,,7.683340072631836,106,0,1
ios,2,3.576,,12.998946189880371,40,282,1
ios,3,3.576,,2.577707529067993,-167,0,1
ios,0,3.671,,9.08986759185791,-19,282,1
ios,1,3.674,,7.694970607757568,104,0,1
ios,2,3.674,,12.972158432006836,39,282,1
ios,3,3.674,,2.6105551719665527,-169,0,1
ios,0,3.774,,9.04864501953125,-21,282,1
ios,1,3.894,,7.706302165985107,103,0,1
ios,2,3.894,,12.937893867492676,37,282,1
ios,3,3.894,,2.6545820236206055,-170,0,1
ios,0,3.894,,8.99988842010498,-22,282,1
ios,1,3.894,,7.719865798950195,103,0,1
ios,2,3.894,,12.89741325378418,37,282,1
ios,3,3.894,,2.708212375640869,-172,0,1
ios,0,4.037,,8.94206428527832,-22,282,1
ios,1,4.047,,7.7338762283325195,104,0,1
ios,2,4.047,,12.846867561340332,38,282,1
ios,3,4.047,,2.774643659591675,-171,0,1
ios,0,4.071,,8.877119064331055,-21,282,1
ios,1,4.075,,7.751282691955566,105,0,1
ios,2,4.075,,12.791221618652344,38,282,1
ios,3,4.075,,2.849187135696411,-171,0,1
