type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,0,0.076,,9.494853019714355,-24,282,1
ios,1,0.078,,7.595863342285156,90,0,1
ios,2,0.079,,13.23324203491211,34,282,1
ios,3,0.079,,2.1915223598480225,-164,0,1
ios,0,0.172,,9.497747421264648,-25,282,1
ios,1,0.175,,7.590340614318848,89,282,1
ios,2,0.175,,13.231891632080078,33,282,1
ios,3,0.175,,2.1917457580566406,-164,0,1
ios,0,0.272,,9.501903533935547,-24,282,1
ios,1,0.275,,7.587543964385986,90,0,1
ios,2,0.275,,13.233223915100098,34,282,1
ios,3,0.275,,2.188737630844116,-164,0,1
ios,0,0.377,,9.503978729248047,-24,282,1
ios,1,0.38,,7.586835861206055,90,0,1
ios,2,0.38,,13.234501838684082,34,282,1
ios,3,0.38,,2.186889886856079,-164,0,1
ios,0,0.472,,9.503347396850586,-24,282,1
ios,1,0.475,,7.586695671081543,90,0,1
ios,2,0.475,,13.234232902526855,34,282,1
ios,3,0.475,,2.187276840209961,-163,0,1
ios,0,0.579,,9.500855445861816,-24,282,1
ios,1,0.583,,7.587244510650635,90,0,1
ios,2,0.583,,13.232375144958496,34,282,1
ios,3,0.583,,2.189863920211792,-163,0,1
ios,0,0.672,,9.499181747436523,-24,282,1
ios,1,0.675,,7.586897373199463,90,0,1
ios,2,0.675,,13.230791091918945,34,282,1
ios,3,0.675,,2.192021369934082,-164,0,1
ios,0,0.773,,9.497978210449219,-24,282,1
ios,1,0.779,,7.587192535400391,90,0,1
ios,2,0.779,,13.230047225952148,34,282,1
ios,3,0.779,,2.192774534225464,-163,0,1
ios,0,0.877,,9.498617172241211,-23,282,1
ios,1,0.88,,7.587767601013184,91,0,1
ios,2,0.88,,13.231316566467285,35,282,1
ios,3,0.88,,2.1926820278167725,-163,0,1
ios,0,0.973,,9.500104904174805,-23,282,1
ios,1,0.975,,7.588040351867676,91,0,1
ios,2,0.975,,13.233105659484863,35,282,1
ios,3,0.975,,2.1902904510498047,-162,0,1
ios,0,1.075,,9.499411582946777,-22,282,1
ios,1,1.08,,7.588137149810791,92,0,1
ios,2,1.081,,13.233072280883789,36,282,1
ios,3,1.081,,2.1900100708007812,-161,0,1
ios,0,1.176,,9.497084617614746,-20,282,1
ios,1,1.18,,7.59039831161499,94,0,1
ios,2,1.18,,13.23308277130127,38,282,1
ios,3,1.18,,2.190842628479004,-160,0,1
