type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,0,0.043,,9.58683967590332,-9,282,1
ios,1,0.134,,7.585206508636475,108,0,1
ios,2,0.134,,13.306793212890625,47,282,1
ios,3,0.134,,2.094735622406006,-147,0,1
ios,0,0.139,,9.59192943572998,-10,282,1
ios,1,0.142,,7.574715614318848,106,0,1
ios,2,0.142,,13.302797317504883,46,282,1
ios,3,0.142,,2.0970852375030518,-148,0,1
ios,0,0.248,,9.596222877502441,-12,282,1
ios,1,0.254,,7.5662031173706055,104,0,1
ios,2,0.254,,13.298152923583984,44,282,1
ios,3,0.254,,2.0995638370513916,-150,0,1
ios,0,0.337,,9.59636116027832,-12,282,1
ios,1,0.339,,7.557255744934082,104,0,1
ios,2,0.34,,13.289913177490234,44,282,1
ios,3,0.34,,2.1056342124938965,-150,0,1
ios,0,0.444,,9.585492134094238,-12,282,1
ios,1,0.446,,7.555544853210449,105,0,1
ios,2,0.447,,13.272024154663086,44,282,1
ios,3,0.447,,2.123755931854248,-149,0,1
ios,0,0.585,,9.558600425720215,-14,282,1
ios,1,0.587,,7.55391263961792,103,0,1
ios,2,0.587,,13.245783805847168,43,282,1
ios,3,0.587,,2.1526825428009033,-151,0,1
ios,0,0.647,,9.525487899780273,-15,282,1
ios,1,0.65,,7.560849666595459,102,0,1
ios,2,0.65,,13.220012664794922,41,282,1
ios,3,0.65,,2.1816723346710205,-153,0,1
ios,0,0.739,,9.487393379211426,-19,282,1
ios,1,0.742,,7.578254699707031,99,0,1
ios,2,0.742,,13.198631286621094,38,282,1
ios,3,0.742,,2.210402250289917,-157,0,1
ios,0,0.838,,9.468855857849121,-23,282,1
ios,1,0.841,,7.582427024841309,95,0,1
ios,2,0.841,,13.18308162689209,34,282,1
ios,3,0.841,,2.2318732738494873,-161,0,1
ios,0,0.946,,9.459367752075195,-24,282,1
ios,1,0.949,,7.582552433013916,94,0,1
ios,2,0.949,,13.173009872436523,32,282,1
ios,3,0.949,,2.2439968585968018,-163,0,1
ios,0,1.038,,9.458907127380371,-26,282,1
ios,1,1.041,,7.581254482269287,93,0,1
ios,2,1.041,,13.165321350097656,31,282,1
ios,3,1.041,,2.2522451877593994,-164,0,1
ios,0,1.181,,9.45516300201416,-19,282,1
ios,1,1.187,,7.5778350830078125,99,0,1
